timestamp_utc,timestamp_local,forecast_load_mw,actual_load_mw,forecast_error_mw,imbalance_price_eur_mwh
2024-01-20T10:30:00Z,2024-01-20T11:30:00+01:00,8.427716,8.37896519,-0.04875081,109.0
2024-01-20T10:45:00Z,2024-01-20T11:45:00+01:00,8.546336,8.47611821,-0.07021779,109.0
2024-01-20T11:00:00Z,2024-01-20T12:00:00+01:00,8.666172,8.62110871,-0.04506329,-28.77
2024-01-20T11:15:00Z,2024-01-20T12:15:00+01:00,8.773972,8.73051578,-0.04345622,109.0
2024-01-20T11:30:00Z,2024-01-20T12:30:00+01:00,8.838704,8.83477973,-0.00392427,109.0
2024-01-20T11:45:00Z,2024-01-20T12:45:00+01:00,8.847464,8.85589964,0.00843564,109.0
2024-01-20T12:00:00Z,2024-01-20T13:00:00+01:00,8.777228,8.79080468,0.01357668,-20.0
2024-01-20T12:15:00Z,2024-01-20T13:15:00+01:00,8.643964,8.64778099,0.00381699,-32.81
2024-01-20T12:30:00Z,2024-01-20T13:30:00+01:00,8.46078,8.47529608,0.01451608,-32.27
2024-01-20T12:45:00Z,2024-01-20T13:45:00+01:00,8.247404,8.28076765,0.03336365,-50.05
2024-01-20T13:00:00Z,2024-01-20T14:00:00+01:00,8.019996,8.07377328,0.05377728,-37.76
2024-01-20T13:15:00Z,2024-01-20T14:15:00+01:00,7.796372,7.82664836,0.03027636,117.0
2024-01-20T13:30:00Z,2024-01-20T14:30:00+01:00,7.579772,7.63002014,0.05024814,-18.85
2024-01-20T13:45:00Z,2024-01-20T14:45:00+01:00,7.387236,7.42089276,0.03365676,119.68
2024-01-20T14:00:00Z,2024-01-20T15:00:00+01:00,7.224336,7.27347177,0.04913577,-10.59
2024-01-20T14:15:00Z,2024-01-20T15:15:00+01:00,7.09264,7.1359289,0.0432889,-39.53
2024-01-20T14:30:00Z,2024-01-20T15:30:00+01:00,6.989012,7.05813561,0.06912361,-0.78
2024-01-20T14:45:00Z,2024-01-20T15:45:00+01:00,6.913692,6.95005143,0.03635943,-5.2
2024-01-20T15:00:00Z,2024-01-20T16:00:00+01:00,6.868092,6.86486149,-0.00323051,35.85
2024-01-20T15:15:00Z,2024-01-20T16:15:00+01:00,6.890696,6.87524059,-0.01545541,43.62
2024-01-20T15:30:00Z,2024-01-20T16:30:00+01:00,7.030556,7.02138314,-0.00917286,57.57
2024-01-20T15:45:00Z,2024-01-20T16:45:00+01:00,7.33562,7.3322455,-0.0033745,55.97
2024-01-20T16:00:00Z,2024-01-20T17:00:00+01:00,7.825728,7.83014893,0.00442093,-11.92
2024-01-20T16:15:00Z,2024-01-20T17:15:00+01:00,8.42966,8.48017758,0.05051758,37.08
2024-01-20T16:30:00Z,2024-01-20T17:30:00+01:00,9.044168,9.13973029,0.09556229,124.37
2024-01-20T16:45:00Z,2024-01-20T17:45:00+01:00,9.563136,9.70426884,0.14113284,125.19
2024-01-20T17:00:00Z,2024-01-20T18:00:00+01:00,9.916292,10.030649,0.114357,123.39
2024-01-20T17:15:00Z,2024-01-20T18:15:00+01:00,10.121276,10.24601568,0.12473968,54.44
2024-01-20T17:30:00Z,2024-01-20T18:30:00+01:00,10.236592,10.29576891,0.05917691,26.03
2024-01-20T17:45:00Z,2024-01-20T18:45:00+01:00,10.307444,10.34300719,0.03556319,34.71
2024-01-20T18:00:00Z,2024-01-20T19:00:00+01:00,10.370608,10.38792447,0.01731647,23.31
2024-01-20T18:15:00Z,2024-01-20T19:15:00+01:00,10.37414,10.40240277,0.02826277,24.14
2024-01-20T18:30:00Z,2024-01-20T19:30:00+01:00,10.259988,10.2261347,-0.0338533,28.04
2024-01-20T18:45:00Z,2024-01-20T19:45:00+01:00,9.958516,9.97056196,0.01204596,25.87
2024-01-20T19:00:00Z,2024-01-20T20:00:00+01:00,9.43964,9.46320652,0.02356652,122.17
2024-01-20T19:15:00Z,2024-01-20T20:15:00+01:00,8.780968,8.78230161,0.00133361,121.27
2024-01-20T19:30:00Z,2024-01-20T20:30:00+01:00,8.08652,8.09666621,0.01014621,120.14
2024-01-20T19:45:00Z,2024-01-20T20:45:00+01:00,7.4703,7.46927879,-0.00102121,117.0
2024-01-20T20:00:00Z,2024-01-20T21:00:00+01:00,7.009784,7.00070925,-0.00907475,121.0
2024-01-20T20:15:00Z,2024-01-20T21:15:00+01:00,6.689792,6.68268967,-0.00710233,119.26
2024-01-20T20:30:00Z,2024-01-20T21:30:00+01:00,6.476376,6.442928,-0.033448,19.68
2024-01-20T20:45:00Z,2024-01-20T21:45:00+01:00,6.331492,6.31519607,-0.01629593,18.5
2024-01-20T21:00:00Z,2024-01-20T22:00:00+01:00,6.217336,6.21352698,-0.00380902,7.97
2024-01-20T21:15:00Z,2024-01-20T22:15:00+01:00,6.107392,6.10204971,-0.00534229,-15.46
2024-01-20T21:30:00Z,2024-01-20T22:30:00+01:00,5.97536,5.98758413,0.01222413,119.27
2024-01-20T21:45:00Z,2024-01-20T22:45:00+01:00,5.803756,5.81449279,0.01073679,118.5
2024-01-20T22:00:00Z,2024-01-20T23:00:00+01:00,5.57076,5.56593972,-0.00482028,119.89
2024-01-20T22:15:00Z,2024-01-20T23:15:00+01:00,5.286256,5.27472349,-0.01153251,119.84
2024-01-20T22:30:00Z,2024-01-20T23:30:00+01:00,4.975492,4.96343609,-0.01205591,119.72
2024-01-20T22:45:00Z,2024-01-20T23:45:00+01:00,4.660988,4.67081014,0.00982214,117.19
2024-01-20T23:00:00Z,2024-01-21T00:00:00+01:00,4.35126,4.37442424,0.02316424,118.9
2024-01-20T23:15:00Z,2024-01-21T00:15:00+01:00,4.0527,4.08980439,0.03710439,115.34
2024-01-20T23:30:00Z,2024-01-21T00:30:00+01:00,3.76924,3.82840413,0.05916413,89.27
2024-01-20T23:45:00Z,2024-01-21T00:45:00+01:00,3.4966,3.54393362,0.04733362,85.0
2024-01-21T00:00:00Z,2024-01-21T01:00:00+01:00,3.234616,3.2685325,0.0339165,91.32
2024-01-21T00:15:00Z,2024-01-21T01:15:00+01:00,2.995636,3.01916144,0.02352544,100.63
2024-01-21T00:30:00Z,2024-01-21T01:30:00+01:00,2.783004,2.81684743,0.03384343,85.0
2024-01-21T00:45:00Z,2024-01-21T01:45:00+01:00,2.610016,2.64756757,0.03755157,85.0
2024-01-21T01:00:00Z,2024-01-21T02:00:00+01:00,2.483772,2.52106197,0.03728997,115.68
2024-01-21T01:15:00Z,2024-01-21T02:15:00+01:00,2.392824,2.42286833,0.03004433,104.39
2024-01-21T01:30:00Z,2024-01-21T02:30:00+01:00,2.32396,2.3349815,0.0110215,114.26
2024-01-21T01:45:00Z,2024-01-21T02:45:00+01:00,2.275528,2.29268067,0.01715267,93.92
2024-01-21T02:00:00Z,2024-01-21T03:00:00+01:00,2.229904,2.25356578,0.02366178,102.91
2024-01-21T02:15:00Z,2024-01-21T03:15:00+01:00,2.186824,2.21439934,0.02757534,89.29
2024-01-21T02:30:00Z,2024-01-21T03:30:00+01:00,2.149848,2.19433299,0.04448499,102.01
2024-01-21T02:45:00Z,2024-01-21T03:45:00+01:00,2.117648,2.15872735,0.04107935,95.26
2024-01-21T03:00:00Z,2024-01-21T04:00:00+01:00,2.086188,2.12612808,0.03994008,115.02
2024-01-21T03:15:00Z,2024-01-21T04:15:00+01:00,2.063832,2.0963466,0.0325146,89.3
2024-01-21T03:30:00Z,2024-01-21T04:30:00+01:00,2.051272,2.0852318,0.0339598,88.48
2024-01-21T03:45:00Z,2024-01-21T04:45:00+01:00,2.04496,2.07877982,0.03381982,0.57
2024-01-21T04:00:00Z,2024-01-21T05:00:00+01:00,2.050736,2.08935092,0.03861492,93.03
2024-01-21T04:15:00Z,2024-01-21T05:15:00+01:00,2.063836,2.10100479,0.03716879,105.57
2024-01-21T04:30:00Z,2024-01-21T05:30:00+01:00,2.089356,2.11631987,0.02696387,113.7
2024-01-21T04:45:00Z,2024-01-21T05:45:00+01:00,2.124784,2.14644878,0.02166478,111.92
2024-01-21T05:00:00Z,2024-01-21T06:00:00+01:00,2.174192,2.20117271,0.02698071,100.24
2024-01-21T05:15:00Z,2024-01-21T06:15:00+01:00,2.232088,2.25419367,0.02210567,104.22
2024-01-21T05:30:00Z,2024-01-21T06:30:00+01:00,2.301264,2.32880008,0.02753608,105.77
2024-01-21T05:45:00Z,2024-01-21T06:45:00+01:00,2.380504,2.41037006,0.02986606,-52.88
2024-01-21T06:00:00Z,2024-01-21T07:00:00+01:00,2.482104,2.50485756,0.02275356,-78.55
2024-01-21T06:15:00Z,2024-01-21T07:15:00+01:00,2.627168,2.64279439,0.01562639,102.24
2024-01-21T06:30:00Z,2024-01-21T07:30:00+01:00,2.855872,2.87372714,0.01785514,101.99
2024-01-21T06:45:00Z,2024-01-21T07:45:00+01:00,3.203856,3.21869757,0.01484157,102.39
2024-01-21T07:00:00Z,2024-01-21T08:00:00+01:00,3.687156,3.68516041,-0.00199559,114.68
2024-01-21T07:15:00Z,2024-01-21T08:15:00+01:00,4.274344,4.28512075,0.01077675,106.02
2024-01-21T07:30:00Z,2024-01-21T08:30:00+01:00,4.908372,4.90978371,0.00141171,19.89
2024-01-21T07:45:00Z,2024-01-21T08:45:00+01:00,5.530876,5.53703878,0.00616278,15.09
2024-01-21T08:00:00Z,2024-01-21T09:00:00+01:00,6.104352,6.0928698,-0.0114822,119.15
2024-01-21T08:15:00Z,2024-01-21T09:15:00+01:00,6.6213,6.57925281,-0.04204719,119.27
2024-01-21T08:30:00Z,2024-01-21T09:30:00+01:00,7.084672,7.07641128,-0.00826072,117.97
2024-01-21T08:45:00Z,2024-01-21T09:45:00+01:00,7.495976,7.50569525,0.00971925,119.47
2024-01-21T09:00:00Z,2024-01-21T10:00:00+01:00,7.862288,7.86296687,0.00067887,121.56
2024-01-21T09:15:00Z,2024-01-21T10:15:00+01:00,8.199988,8.20117208,0.00118408,119.84
2024-01-21T09:30:00Z,2024-01-21T10:30:00+01:00,8.523764,8.51203262,-0.01173138,118.93
2024-01-21T09:45:00Z,2024-01-21T10:45:00+01:00,8.859856,8.90541675,0.04556075,118.34
2024-01-21T10:00:00Z,2024-01-21T11:00:00+01:00,9.209404,9.27927564,0.06987164,119.55
2024-01-21T10:15:00Z,2024-01-21T11:15:00+01:00,9.545112,9.63817492,0.09306292,119.61
2024-01-21T10:30:00Z,2024-01-21T11:30:00+01:00,9.822648,9.97666718,0.15401918,119.96
2024-01-21T10:45:00Z,2024-01-21T11:45:00+01:00,10.00462,10.1224827,0.1178627,118.99
2024-01-21T11:00:00Z,2024-01-21T12:00:00+01:00,10.053044,10.14176331,0.08871931,118.93
2024-01-21T11:15:00Z,2024-01-21T12:15:00+01:00,9.970972,10.1073704,0.1363984,108.88
2024-01-21T11:30:00Z,2024-01-21T12:30:00+01:00,9.767032,9.88308461,0.11605261,110.0
2024-01-21T11:45:00Z,2024-01-21T12:45:00+01:00,9.447212,9.52045183,0.07323983,110.0
2024-01-21T12:00:00Z,2024-01-21T13:00:00+01:00,9.03226,9.0298116,-0.0024484,119.73
2024-01-21T12:15:00Z,2024-01-21T13:15:00+01:00,8.551576,8.57646408,0.02488808,110.0
2024-01-21T12:30:00Z,2024-01-21T13:30:00+01:00,8.048844,8.04825174,-0.00059226,110.0
2024-01-21T12:45:00Z,2024-01-21T13:45:00+01:00,7.569108,7.5947615,0.0256535,-4.06
2024-01-21T13:00:00Z,2024-01-21T14:00:00+01:00,7.140808,7.19503218,0.05422418,-19.14
2024-01-21T13:15:00Z,2024-01-21T14:15:00+01:00,6.769908,6.82503299,0.05512499,-20.29
2024-01-21T13:30:00Z,2024-01-21T14:30:00+01:00,6.454048,6.50794756,0.05389956,119.49
2024-01-21T13:45:00Z,2024-01-21T14:45:00+01:00,6.1902,6.27297295,0.08277295,32.91
2024-01-21T14:00:00Z,2024-01-21T15:00:00+01:00,5.97668,6.03918126,0.06250126,8.79
2024-01-21T14:15:00Z,2024-01-21T15:15:00+01:00,5.79148,5.86996461,0.07848461,118.73
2024-01-21T14:30:00Z,2024-01-21T15:30:00+01:00,5.634592,5.73991257,0.10532057,-0.87
2024-01-21T14:45:00Z,2024-01-21T15:45:00+01:00,5.48008,5.59393643,0.11385643,-8.67
2024-01-21T15:00:00Z,2024-01-21T16:00:00+01:00,5.3333,5.43281183,0.09951183,4.02
2024-01-21T15:15:00Z,2024-01-21T16:15:00+01:00,5.229052,5.30790393,0.07885193,110.0
2024-01-21T15:30:00Z,2024-01-21T16:30:00+01:00,5.211144,5.25804385,0.04689985,49.01
2024-01-21T15:45:00Z,2024-01-21T16:45:00+01:00,5.337468,5.35577394,0.01830594,60.13
2024-01-21T16:00:00Z,2024-01-21T17:00:00+01:00,5.62738,5.64656521,0.01918521,-35.8
2024-01-21T16:15:00Z,2024-01-21T17:15:00+01:00,6.040316,6.06024783,0.01993183,119.64
2024-01-21T16:30:00Z,2024-01-21T17:30:00+01:00,6.50616,6.55594202,0.04978202,119.92
2024-01-21T16:45:00Z,2024-01-21T17:45:00+01:00,6.962488,7.02188554,0.05939754,44.84
2024-01-21T17:00:00Z,2024-01-21T18:00:00+01:00,7.355232,7.39265211,0.03742011,117.0
2024-01-21T17:15:00Z,2024-01-21T18:15:00+01:00,7.689348,7.7303808,0.0410328,119.49
2024-01-21T17:30:00Z,2024-01-21T18:30:00+01:00,7.991148,8.00591635,0.01476835,117.54
2024-01-21T17:45:00Z,2024-01-21T18:45:00+01:00,8.273544,8.27798918,0.00444518,36.88
2024-01-21T18:00:00Z,2024-01-21T19:00:00+01:00,8.548808,8.5934671,0.0446591,35.08
2024-01-21T18:15:00Z,2024-01-21T19:15:00+01:00,8.771592,8.83794324,0.06635124,35.04
2024-01-21T18:30:00Z,2024-01-21T19:30:00+01:00,8.884656,8.92244039,0.03778439,35.07
2024-01-21T18:45:00Z,2024-01-21T19:45:00+01:00,8.81836,8.88034623,0.06198623,35.01
2024-01-21T19:00:00Z,2024-01-21T20:00:00+01:00,8.548836,8.60620557,0.05736957,34.78
2024-01-21T19:15:00Z,2024-01-21T20:15:00+01:00,8.135768,8.14927256,0.01350456,14.81
2024-01-21T19:30:00Z,2024-01-21T20:30:00+01:00,7.678436,7.66998058,-0.00845542,33.85
2024-01-21T19:45:00Z,2024-01-21T20:45:00+01:00,7.25992,7.24620207,-0.01371793,5.6
2024-01-21T20:00:00Z,2024-01-21T21:00:00+01:00,6.956376,6.95707185,0.00069585,33.44
2024-01-21T20:15:00Z,2024-01-21T21:15:00+01:00,6.736888,6.73853637,0.00164837,17.02
2024-01-21T20:30:00Z,2024-01-21T21:30:00+01:00,6.555044,6.55366153,-0.00138247,85.0
2024-01-21T20:45:00Z,2024-01-21T21:45:00+01:00,6.36066,6.35108439,-0.00957561,85.0
2024-01-21T21:00:00Z,2024-01-21T22:00:00+01:00,6.120924,6.12499239,0.00406839,132.77
2024-01-21T21:15:00Z,2024-01-21T22:15:00+01:00,5.8298,5.80300667,-0.02679333,100.69
2024-01-21T21:30:00Z,2024-01-21T22:30:00+01:00,5.503052,5.48266117,-0.02039083,94.93
2024-01-21T21:45:00Z,2024-01-21T22:45:00+01:00,5.147808,5.13646483,-0.01134317,109.68
2024-01-21T22:00:00Z,2024-01-21T23:00:00+01:00,4.781176,4.77324615,-0.00792985,108.58
2024-01-21T22:15:00Z,2024-01-21T23:15:00+01:00,4.41352,4.41917174,0.00565174,85.0
2024-01-21T22:30:00Z,2024-01-21T23:30:00+01:00,4.052568,4.07940825,0.02684025,102.74
2024-01-21T22:45:00Z,2024-01-21T23:45:00+01:00,3.70624,3.72141064,0.01517064,85.0
2024-01-21T23:00:00Z,2024-01-22T00:00:00+01:00,3.49898,3.46050134,-0.03847866,-23.58
2024-01-21T23:15:00Z,2024-01-22T00:15:00+01:00,3.177632,3.13876558,-0.03886642,100.72
2024-01-21T23:30:00Z,2024-01-22T00:30:00+01:00,2.896048,2.83434769,-0.06170031,-31.06
2024-01-21T23:45:00Z,2024-01-22T00:45:00+01:00,2.657112,2.60834715,-0.04876485,-18.68
