timestamp_utc,timestamp_local,imbalance_price_eur_mwh
2024-05-16T18:15:00Z,2024-05-16T20:15:00+02:00,18.71
2024-05-16T18:30:00Z,2024-05-16T20:30:00+02:00,49.61
2024-05-16T18:45:00Z,2024-05-16T20:45:00+02:00,6.87
2024-05-16T19:00:00Z,2024-05-16T21:00:00+02:00,48.61
2024-05-16T19:15:00Z,2024-05-16T21:15:00+02:00,153.71
2024-05-16T19:30:00Z,2024-05-16T21:30:00+02:00,147.28
2024-05-16T19:45:00Z,2024-05-16T21:45:00+02:00,145.8
2024-05-16T20:00:00Z,2024-05-16T22:00:00+02:00,155.54
2024-05-16T20:15:00Z,2024-05-16T22:15:00+02:00,143.15
2024-05-16T20:30:00Z,2024-05-16T22:30:00+02:00,152.9
2024-05-16T20:45:00Z,2024-05-16T22:45:00+02:00,146.15
2024-05-16T21:00:00Z,2024-05-16T23:00:00+02:00,-28.3
2024-05-16T21:15:00Z,2024-05-16T23:15:00+02:00,147.76
2024-05-16T21:30:00Z,2024-05-16T23:30:00+02:00,138.87
2024-05-16T21:45:00Z,2024-05-16T23:45:00+02:00,127.75
2024-05-16T22:00:00Z,2024-05-17T00:00:00+02:00,156.53
2024-05-16T22:15:00Z,2024-05-17T00:15:00+02:00,150.18
2024-05-16T22:30:00Z,2024-05-17T00:30:00+02:00,125.74
2024-05-16T22:45:00Z,2024-05-17T00:45:00+02:00,126.61
2024-05-16T23:00:00Z,2024-05-17T01:00:00+02:00,-24.61
2024-05-16T23:15:00Z,2024-05-17T01:15:00+02:00,-33.69
2024-05-16T23:30:00Z,2024-05-17T01:30:00+02:00,-42.29
2024-05-16T23:45:00Z,2024-05-17T01:45:00+02:00,-31.93
2024-05-17T00:00:00Z,2024-05-17T02:00:00+02:00,-32.09
2024-05-17T00:15:00Z,2024-05-17T02:15:00+02:00,-13.23
2024-05-17T00:30:00Z,2024-05-17T02:30:00+02:00,-35.75
2024-05-17T00:45:00Z,2024-05-17T02:45:00+02:00,-33.5
2024-05-17T01:00:00Z,2024-05-17T03:00:00+02:00,-24.55
2024-05-17T01:15:00Z,2024-05-17T03:15:00+02:00,-10.86
2024-05-17T01:30:00Z,2024-05-17T03:30:00+02:00,-8.6
2024-05-17T01:45:00Z,2024-05-17T03:45:00+02:00,-19.18
2024-05-17T02:00:00Z,2024-05-17T04:00:00+02:00,-15.23
2024-05-17T02:15:00Z,2024-05-17T04:15:00+02:00,-21.17
2024-05-17T02:30:00Z,2024-05-17T04:30:00+02:00,115.76
2024-05-17T02:45:00Z,2024-05-17T04:45:00+02:00,118.78
2024-05-17T03:00:00Z,2024-05-17T05:00:00+02:00,109.01
2024-05-17T03:15:00Z,2024-05-17T05:15:00+02:00,111.36
2024-05-17T03:30:00Z,2024-05-17T05:30:00+02:00,122.42
2024-05-17T03:45:00Z,2024-05-17T05:45:00+02:00,123.47
2024-05-17T04:00:00Z,2024-05-17T06:00:00+02:00,130.85
2024-05-17T04:15:00Z,2024-05-17T06:15:00+02:00,-37.48
2024-05-17T04:30:00Z,2024-05-17T06:30:00+02:00,116.8
2024-05-17T04:45:00Z,2024-05-17T06:45:00+02:00,118.47
2024-05-17T05:00:00Z,2024-05-17T07:00:00+02:00,-30.07
2024-05-17T05:15:00Z,2024-05-17T07:15:00+02:00,-30.87
2024-05-17T05:30:00Z,2024-05-17T07:30:00+02:00,122.85
2024-05-17T05:45:00Z,2024-05-17T07:45:00+02:00,124.37
2024-05-17T06:00:00Z,2024-05-17T08:00:00+02:00,-36.17
2024-05-17T06:15:00Z,2024-05-17T08:15:00+02:00,-38.89
2024-05-17T06:30:00Z,2024-05-17T08:30:00+02:00,-36.43
2024-05-17T06:45:00Z,2024-05-17T08:45:00+02:00,-28.85
2024-05-17T07:00:00Z,2024-05-17T09:00:00+02:00,-8.53
2024-05-17T07:15:00Z,2024-05-17T09:15:00+02:00,119.57
2024-05-17T07:30:00Z,2024-05-17T09:30:00+02:00,-30.51
2024-05-17T07:45:00Z,2024-05-17T09:45:00+02:00,-61.68
2024-05-17T08:00:00Z,2024-05-17T10:00:00+02:00,-65.53
2024-05-17T08:15:00Z,2024-05-17T10:15:00+02:00,-26.99
2024-05-17T08:30:00Z,2024-05-17T10:30:00+02:00,118.74
2024-05-17T08:45:00Z,2024-05-17T10:45:00+02:00,118.3
2024-05-17T09:00:00Z,2024-05-17T11:00:00+02:00,-35.59
2024-05-17T09:15:00Z,2024-05-17T11:15:00+02:00,-4.72
2024-05-17T09:30:00Z,2024-05-17T11:30:00+02:00,117.19
2024-05-17T09:45:00Z,2024-05-17T11:45:00+02:00,117.91
2024-05-17T10:00:00Z,2024-05-17T12:00:00+02:00,1646.43
2024-05-17T10:15:00Z,2024-05-17T12:15:00+02:00,1158.98
2024-05-17T10:30:00Z,2024-05-17T12:30:00+02:00,364.83
2024-05-17T10:45:00Z,2024-05-17T12:45:00+02:00,187.91
2024-05-17T11:00:00Z,2024-05-17T13:00:00+02:00,146.24
2024-05-17T11:15:00Z,2024-05-17T13:15:00+02:00,191.94
2024-05-17T11:30:00Z,2024-05-17T13:30:00+02:00,128.18
2024-05-17T11:45:00Z,2024-05-17T13:45:00+02:00,133.0
2024-05-17T12:00:00Z,2024-05-17T14:00:00+02:00,130.65
2024-05-17T12:15:00Z,2024-05-17T14:15:00+02:00,128.36
2024-05-17T12:30:00Z,2024-05-17T14:30:00+02:00,159.53
2024-05-17T12:45:00Z,2024-05-17T14:45:00+02:00,115.96
2024-05-17T13:00:00Z,2024-05-17T15:00:00+02:00,110.19
2024-05-17T13:15:00Z,2024-05-17T15:15:00+02:00,104.74
2024-05-17T13:30:00Z,2024-05-17T15:30:00+02:00,112.77
2024-05-17T13:45:00Z,2024-05-17T15:45:00+02:00,107.36
2024-05-17T14:00:00Z,2024-05-17T16:00:00+02:00,139.54
2024-05-17T14:15:00Z,2024-05-17T16:15:00+02:00,157.38
2024-05-17T14:30:00Z,2024-05-17T16:30:00+02:00,174.82
2024-05-17T14:45:00Z,2024-05-17T16:45:00+02:00,160.09
2024-05-17T15:00:00Z,2024-05-17T17:00:00+02:00,10.57
2024-05-17T15:15:00Z,2024-05-17T17:15:00+02:00,-81.89
2024-05-17T15:30:00Z,2024-05-17T17:30:00+02:00,-11.83
2024-05-17T15:45:00Z,2024-05-17T17:45:00+02:00,53.0
2024-05-17T16:00:00Z,2024-05-17T18:00:00+02:00,149.62
2024-05-17T16:15:00Z,2024-05-17T18:15:00+02:00,143.44
2024-05-17T16:30:00Z,2024-05-17T18:30:00+02:00,145.56
2024-05-17T16:45:00Z,2024-05-17T18:45:00+02:00,-1.65
2024-05-17T17:00:00Z,2024-05-17T19:00:00+02:00,148.64
2024-05-17T17:15:00Z,2024-05-17T19:15:00+02:00,135.01
2024-05-17T17:30:00Z,2024-05-17T19:30:00+02:00,150.95
2024-05-17T17:45:00Z,2024-05-17T19:45:00+02:00,136.01
2024-05-17T18:00:00Z,2024-05-17T20:00:00+02:00,152.07
2024-05-17T18:15:00Z,2024-05-17T20:15:00+02:00,147.94
2024-05-17T18:30:00Z,2024-05-17T20:30:00+02:00,160.68
2024-05-17T18:45:00Z,2024-05-17T20:45:00+02:00,154.84
2024-05-17T19:00:00Z,2024-05-17T21:00:00+02:00,45.52
2024-05-17T19:15:00Z,2024-05-17T21:15:00+02:00,28.12
2024-05-17T19:30:00Z,2024-05-17T21:30:00+02:00,22.92
2024-05-17T19:45:00Z,2024-05-17T21:45:00+02:00,18.07
2024-05-17T20:00:00Z,2024-05-17T22:00:00+02:00,26.74
2024-05-17T20:15:00Z,2024-05-17T22:15:00+02:00,28.83
2024-05-17T20:30:00Z,2024-05-17T22:30:00+02:00,141.08
2024-05-17T20:45:00Z,2024-05-17T22:45:00+02:00,146.39
2024-05-17T21:00:00Z,2024-05-17T23:00:00+02:00,152.52
2024-05-17T21:15:00Z,2024-05-17T23:15:00+02:00,148.7
2024-05-17T21:30:00Z,2024-05-17T23:30:00+02:00,124.82
2024-05-17T21:45:00Z,2024-05-17T23:45:00+02:00,152.29
2024-05-17T22:00:00Z,2024-05-18T00:00:00+02:00,161.89
2024-05-17T22:15:00Z,2024-05-18T00:15:00+02:00,157.26
2024-05-17T22:30:00Z,2024-05-18T00:30:00+02:00,173.86
2024-05-17T22:45:00Z,2024-05-18T00:45:00+02:00,205.73
2024-05-17T23:00:00Z,2024-05-18T01:00:00+02:00,160.2
2024-05-17T23:15:00Z,2024-05-18T01:15:00+02:00,176.7
2024-05-17T23:30:00Z,2024-05-18T01:30:00+02:00,215.89
2024-05-17T23:45:00Z,2024-05-18T01:45:00+02:00,159.53
2024-05-18T00:00:00Z,2024-05-18T02:00:00+02:00,145.82
2024-05-18T00:15:00Z,2024-05-18T02:15:00+02:00,134.25
2024-05-18T00:30:00Z,2024-05-18T02:30:00+02:00,183.28
2024-05-18T00:45:00Z,2024-05-18T02:45:00+02:00,119.96
2024-05-18T01:00:00Z,2024-05-18T03:00:00+02:00,130.4
2024-05-18T01:15:00Z,2024-05-18T03:15:00+02:00,130.29
2024-05-18T01:30:00Z,2024-05-18T03:30:00+02:00,129.63
2024-05-18T01:45:00Z,2024-05-18T03:45:00+02:00,155.0
2024-05-18T02:00:00Z,2024-05-18T04:00:00+02:00,137.56
2024-05-18T02:15:00Z,2024-05-18T04:15:00+02:00,131.27
2024-05-18T02:30:00Z,2024-05-18T04:30:00+02:00,156.45
2024-05-18T02:45:00Z,2024-05-18T04:45:00+02:00,167.65
2024-05-18T03:00:00Z,2024-05-18T05:00:00+02:00,119.22
2024-05-18T03:15:00Z,2024-05-18T05:15:00+02:00,133.31
2024-05-18T03:30:00Z,2024-05-18T05:30:00+02:00,176.92
2024-05-18T03:45:00Z,2024-05-18T05:45:00+02:00,153.0
2024-05-18T04:00:00Z,2024-05-18T06:00:00+02:00,136.13
2024-05-18T04:15:00Z,2024-05-18T06:15:00+02:00,130.81
2024-05-18T04:30:00Z,2024-05-18T06:30:00+02:00,132.4
2024-05-18T04:45:00Z,2024-05-18T06:45:00+02:00,180.15
2024-05-18T05:00:00Z,2024-05-18T07:00:00+02:00,128.51
2024-05-18T05:15:00Z,2024-05-18T07:15:00+02:00,128.4
2024-05-18T05:30:00Z,2024-05-18T07:30:00+02:00,189.89
2024-05-18T05:45:00Z,2024-05-18T07:45:00+02:00,172.19
2024-05-18T06:00:00Z,2024-05-18T08:00:00+02:00,329.61
2024-05-18T06:15:00Z,2024-05-18T08:15:00+02:00,-41.28
2024-05-18T06:30:00Z,2024-05-18T08:30:00+02:00,-28.37
2024-05-18T06:45:00Z,2024-05-18T08:45:00+02:00,-30.1
2024-05-18T07:00:00Z,2024-05-18T09:00:00+02:00,115.84
2024-05-18T07:15:00Z,2024-05-18T09:15:00+02:00,114.38
2024-05-18T07:30:00Z,2024-05-18T09:30:00+02:00,113.82
2024-05-18T07:45:00Z,2024-05-18T09:45:00+02:00,-41.85
2024-05-18T08:00:00Z,2024-05-18T10:00:00+02:00,128.13
2024-05-18T08:15:00Z,2024-05-18T10:15:00+02:00,113.12
2024-05-18T08:30:00Z,2024-05-18T10:30:00+02:00,107.75
2024-05-18T08:45:00Z,2024-05-18T10:45:00+02:00,-52.03
2024-05-18T09:00:00Z,2024-05-18T11:00:00+02:00,104.88
2024-05-18T09:15:00Z,2024-05-18T11:15:00+02:00,-16.75
2024-05-18T09:30:00Z,2024-05-18T11:30:00+02:00,109.95
2024-05-18T09:45:00Z,2024-05-18T11:45:00+02:00,111.92
2024-05-18T10:00:00Z,2024-05-18T12:00:00+02:00,112.21
2024-05-18T10:15:00Z,2024-05-18T12:15:00+02:00,110.36
2024-05-18T10:30:00Z,2024-05-18T12:30:00+02:00,109.14
2024-05-18T10:45:00Z,2024-05-18T12:45:00+02:00,107.25
2024-05-18T11:00:00Z,2024-05-18T13:00:00+02:00,111.06
2024-05-18T11:15:00Z,2024-05-18T13:15:00+02:00,112.24
2024-05-18T11:30:00Z,2024-05-18T13:30:00+02:00,131.18
2024-05-18T11:45:00Z,2024-05-18T13:45:00+02:00,131.66
2024-05-18T12:00:00Z,2024-05-18T14:00:00+02:00,101.98
2024-05-18T12:15:00Z,2024-05-18T14:15:00+02:00,102.88
2024-05-18T12:30:00Z,2024-05-18T14:30:00+02:00,104.9
2024-05-18T12:45:00Z,2024-05-18T14:45:00+02:00,102.88
2024-05-18T13:00:00Z,2024-05-18T15:00:00+02:00,103.72
2024-05-18T13:15:00Z,2024-05-18T15:15:00+02:00,104.45
2024-05-18T13:30:00Z,2024-05-18T15:30:00+02:00,106.32
2024-05-18T13:45:00Z,2024-05-18T15:45:00+02:00,105.94
2024-05-18T14:00:00Z,2024-05-18T16:00:00+02:00,106.78
2024-05-18T14:15:00Z,2024-05-18T16:15:00+02:00,108.63
2024-05-18T14:30:00Z,2024-05-18T16:30:00+02:00,103.62
2024-05-18T14:45:00Z,2024-05-18T16:45:00+02:00,-60.35
2024-05-18T15:00:00Z,2024-05-18T17:00:00+02:00,110.09
2024-05-18T15:15:00Z,2024-05-18T17:15:00+02:00,108.6
2024-05-18T15:30:00Z,2024-05-18T17:30:00+02:00,110.05
2024-05-18T15:45:00Z,2024-05-18T17:45:00+02:00,110.86
2024-05-18T16:00:00Z,2024-05-18T18:00:00+02:00,109.59
2024-05-18T16:15:00Z,2024-05-18T18:15:00+02:00,110.76
2024-05-18T16:30:00Z,2024-05-18T18:30:00+02:00,120.3
2024-05-18T16:45:00Z,2024-05-18T18:45:00+02:00,26.47
2024-05-18T17:00:00Z,2024-05-18T19:00:00+02:00,-10.12
2024-05-18T17:15:00Z,2024-05-18T19:15:00+02:00,-15.32
2024-05-18T17:30:00Z,2024-05-18T19:30:00+02:00,51.0
2024-05-18T17:45:00Z,2024-05-18T19:45:00+02:00,22.0
2024-05-18T18:00:00Z,2024-05-18T20:00:00+02:00,235.63
2024-05-18T18:15:00Z,2024-05-18T20:15:00+02:00,252.08
2024-05-18T18:30:00Z,2024-05-18T20:30:00+02:00,231.02
2024-05-18T18:45:00Z,2024-05-18T20:45:00+02:00,255.42
2024-05-18T19:00:00Z,2024-05-18T21:00:00+02:00,-9.02
2024-05-18T19:15:00Z,2024-05-18T21:15:00+02:00,18.04
2024-05-18T19:30:00Z,2024-05-18T21:30:00+02:00,1.52
2024-05-18T19:45:00Z,2024-05-18T21:45:00+02:00,13.52
2024-05-18T20:00:00Z,2024-05-18T22:00:00+02:00,339.3
2024-05-18T20:15:00Z,2024-05-18T22:15:00+02:00,214.07
2024-05-18T20:30:00Z,2024-05-18T22:30:00+02:00,351.25
2024-05-18T20:45:00Z,2024-05-18T22:45:00+02:00,286.27
2024-05-18T21:00:00Z,2024-05-18T23:00:00+02:00,176.56
2024-05-18T21:15:00Z,2024-05-18T23:15:00+02:00,175.13
2024-05-18T21:30:00Z,2024-05-18T23:30:00+02:00,215.97
2024-05-18T21:45:00Z,2024-05-18T23:45:00+02:00,159.89
2024-05-18T22:00:00Z,2024-05-19T00:00:00+02:00,149.95
2024-05-18T22:15:00Z,2024-05-19T00:15:00+02:00,144.54
2024-05-18T22:30:00Z,2024-05-19T00:30:00+02:00,-10.77
2024-05-18T22:45:00Z,2024-05-19T00:45:00+02:00,-3.64
2024-05-18T23:00:00Z,2024-05-19T01:00:00+02:00,124.23
2024-05-18T23:15:00Z,2024-05-19T01:15:00+02:00,-1.76
2024-05-18T23:30:00Z,2024-05-19T01:30:00+02:00,-13.01
2024-05-18T23:45:00Z,2024-05-19T01:45:00+02:00,-13.34
2024-05-19T00:00:00Z,2024-05-19T02:00:00+02:00,-11.64
2024-05-19T00:15:00Z,2024-05-19T02:15:00+02:00,123.97
2024-05-19T00:30:00Z,2024-05-19T02:30:00+02:00,125.96
2024-05-19T00:45:00Z,2024-05-19T02:45:00+02:00,126.11
2024-05-19T01:00:00Z,2024-05-19T03:00:00+02:00,121.39
2024-05-19T01:15:00Z,2024-05-19T03:15:00+02:00,125.51
2024-05-19T01:30:00Z,2024-05-19T03:30:00+02:00,131.1
2024-05-19T01:45:00Z,2024-05-19T03:45:00+02:00,141.11
2024-05-19T02:00:00Z,2024-05-19T04:00:00+02:00,125.09
2024-05-19T02:15:00Z,2024-05-19T04:15:00+02:00,112.52
2024-05-19T02:30:00Z,2024-05-19T04:30:00+02:00,120.25
2024-05-19T02:45:00Z,2024-05-19T04:45:00+02:00,135.92
2024-05-19T03:00:00Z,2024-05-19T05:00:00+02:00,115.58
2024-05-19T03:15:00Z,2024-05-19T05:15:00+02:00,-6.86
2024-05-19T03:30:00Z,2024-05-19T05:30:00+02:00,-2.2
2024-05-19T03:45:00Z,2024-05-19T05:45:00+02:00,112.23
2024-05-19T04:00:00Z,2024-05-19T06:00:00+02:00,123.32
2024-05-19T04:15:00Z,2024-05-19T06:15:00+02:00,112.06
2024-05-19T04:30:00Z,2024-05-19T06:30:00+02:00,-6.66
2024-05-19T04:45:00Z,2024-05-19T06:45:00+02:00,-1.89
2024-05-19T05:00:00Z,2024-05-19T07:00:00+02:00,113.43
2024-05-19T05:15:00Z,2024-05-19T07:15:00+02:00,112.01
2024-05-19T05:30:00Z,2024-05-19T07:30:00+02:00,111.12
2024-05-19T05:45:00Z,2024-05-19T07:45:00+02:00,-5.34
2024-05-19T06:00:00Z,2024-05-19T08:00:00+02:00,104.56
2024-05-19T06:15:00Z,2024-05-19T08:15:00+02:00,106.1
2024-05-19T06:30:00Z,2024-05-19T08:30:00+02:00,106.65
2024-05-19T06:45:00Z,2024-05-19T08:45:00+02:00,-38.47
2024-05-19T07:00:00Z,2024-05-19T09:00:00+02:00,107.03
2024-05-19T07:15:00Z,2024-05-19T09:15:00+02:00,107.04
2024-05-19T07:30:00Z,2024-05-19T09:30:00+02:00,106.95
2024-05-19T07:45:00Z,2024-05-19T09:45:00+02:00,106.31
2024-05-19T08:00:00Z,2024-05-19T10:00:00+02:00,193.06
2024-05-19T08:15:00Z,2024-05-19T10:15:00+02:00,108.9
2024-05-19T08:30:00Z,2024-05-19T10:30:00+02:00,-21.41
2024-05-19T08:45:00Z,2024-05-19T10:45:00+02:00,-65.91
2024-05-19T09:00:00Z,2024-05-19T11:00:00+02:00,-93.63
2024-05-19T09:15:00Z,2024-05-19T11:15:00+02:00,-19.08
2024-05-19T09:30:00Z,2024-05-19T11:30:00+02:00,105.71
2024-05-19T09:45:00Z,2024-05-19T11:45:00+02:00,-37.35
2024-05-19T10:00:00Z,2024-05-19T12:00:00+02:00,-80.21
2024-05-19T10:15:00Z,2024-05-19T12:15:00+02:00,-81.06
2024-05-19T10:30:00Z,2024-05-19T12:30:00+02:00,-73.16
2024-05-19T10:45:00Z,2024-05-19T12:45:00+02:00,-121.0
2024-05-19T11:00:00Z,2024-05-19T13:00:00+02:00,-86.13
2024-05-19T11:15:00Z,2024-05-19T13:15:00+02:00,-124.89
2024-05-19T11:30:00Z,2024-05-19T13:30:00+02:00,-35.56
2024-05-19T11:45:00Z,2024-05-19T13:45:00+02:00,-49.74
2024-05-19T12:00:00Z,2024-05-19T14:00:00+02:00,106.72
2024-05-19T12:15:00Z,2024-05-19T14:15:00+02:00,98.15
2024-05-19T12:30:00Z,2024-05-19T14:30:00+02:00,70.68
2024-05-19T12:45:00Z,2024-05-19T14:45:00+02:00,70.65
2024-05-19T13:00:00Z,2024-05-19T15:00:00+02:00,-15.37
2024-05-19T13:15:00Z,2024-05-19T15:15:00+02:00,80.0
2024-05-19T13:30:00Z,2024-05-19T15:30:00+02:00,97.64
2024-05-19T13:45:00Z,2024-05-19T15:45:00+02:00,85.04
2024-05-19T14:00:00Z,2024-05-19T16:00:00+02:00,-97.07
2024-05-19T14:15:00Z,2024-05-19T16:15:00+02:00,-113.65
2024-05-19T14:30:00Z,2024-05-19T16:30:00+02:00,-144.26
2024-05-19T14:45:00Z,2024-05-19T16:45:00+02:00,-139.69
2024-05-19T15:00:00Z,2024-05-19T17:00:00+02:00,-107.65
2024-05-19T15:15:00Z,2024-05-19T17:15:00+02:00,-133.29
2024-05-19T15:30:00Z,2024-05-19T17:30:00+02:00,106.81
2024-05-19T15:45:00Z,2024-05-19T17:45:00+02:00,106.23
2024-05-19T16:00:00Z,2024-05-19T18:00:00+02:00,106.07
2024-05-19T16:15:00Z,2024-05-19T18:15:00+02:00,110.54
2024-05-19T16:30:00Z,2024-05-19T18:30:00+02:00,114.59
2024-05-19T16:45:00Z,2024-05-19T18:45:00+02:00,154.11
2024-05-19T17:00:00Z,2024-05-19T19:00:00+02:00,106.95
2024-05-19T17:15:00Z,2024-05-19T19:15:00+02:00,107.23
2024-05-19T17:30:00Z,2024-05-19T19:30:00+02:00,121.15
2024-05-19T17:45:00Z,2024-05-19T19:45:00+02:00,110.15
2024-05-19T18:00:00Z,2024-05-19T20:00:00+02:00,19.36
2024-05-19T18:15:00Z,2024-05-19T20:15:00+02:00,47.81
2024-05-19T18:30:00Z,2024-05-19T20:30:00+02:00,31.38
2024-05-19T18:45:00Z,2024-05-19T20:45:00+02:00,-1.66
2024-05-19T19:00:00Z,2024-05-19T21:00:00+02:00,9.21
2024-05-19T19:15:00Z,2024-05-19T21:15:00+02:00,281.73
2024-05-19T19:30:00Z,2024-05-19T21:30:00+02:00,159.99
2024-05-19T19:45:00Z,2024-05-19T21:45:00+02:00,177.14
2024-05-19T20:00:00Z,2024-05-19T22:00:00+02:00,208.71
2024-05-19T20:15:00Z,2024-05-19T22:15:00+02:00,177.25
2024-05-19T20:30:00Z,2024-05-19T22:30:00+02:00,220.25
2024-05-19T20:45:00Z,2024-05-19T22:45:00+02:00,217.76
2024-05-19T21:00:00Z,2024-05-19T23:00:00+02:00,176.76
2024-05-19T21:15:00Z,2024-05-19T23:15:00+02:00,167.34
2024-05-19T21:30:00Z,2024-05-19T23:30:00+02:00,164.59
2024-05-19T21:45:00Z,2024-05-19T23:45:00+02:00,161.86
2024-05-19T22:00:00Z,2024-05-20T00:00:00+02:00,157.36
2024-05-19T22:15:00Z,2024-05-20T00:15:00+02:00,140.92
2024-05-19T22:30:00Z,2024-05-20T00:30:00+02:00,133.6
2024-05-19T22:45:00Z,2024-05-20T00:45:00+02:00,110.3
2024-05-19T23:00:00Z,2024-05-20T01:00:00+02:00,121.17
2024-05-19T23:15:00Z,2024-05-20T01:15:00+02:00,-5.05
2024-05-19T23:30:00Z,2024-05-20T01:30:00+02:00,-5.02
2024-05-19T23:45:00Z,2024-05-20T01:45:00+02:00,-20.15
2024-05-20T00:00:00Z,2024-05-20T02:00:00+02:00,116.9
2024-05-20T00:15:00Z,2024-05-20T02:15:00+02:00,120.37
2024-05-20T00:30:00Z,2024-05-20T02:30:00+02:00,118.94
2024-05-20T00:45:00Z,2024-05-20T02:45:00+02:00,2.66
2024-05-20T01:00:00Z,2024-05-20T03:00:00+02:00,120.02
2024-05-20T01:15:00Z,2024-05-20T03:15:00+02:00,121.68
2024-05-20T01:30:00Z,2024-05-20T03:30:00+02:00,121.56
2024-05-20T01:45:00Z,2024-05-20T03:45:00+02:00,119.91
2024-05-20T02:00:00Z,2024-05-20T04:00:00+02:00,125.35
2024-05-20T02:15:00Z,2024-05-20T04:15:00+02:00,141.4
2024-05-20T02:30:00Z,2024-05-20T04:30:00+02:00,140.73
2024-05-20T02:45:00Z,2024-05-20T04:45:00+02:00,144.69
2024-05-20T03:00:00Z,2024-05-20T05:00:00+02:00,157.63
2024-05-20T03:15:00Z,2024-05-20T05:15:00+02:00,143.83
2024-05-20T03:30:00Z,2024-05-20T05:30:00+02:00,139.9
2024-05-20T03:45:00Z,2024-05-20T05:45:00+02:00,128.55
2024-05-20T04:00:00Z,2024-05-20T06:00:00+02:00,142.58
2024-05-20T04:15:00Z,2024-05-20T06:15:00+02:00,121.65
2024-05-20T04:30:00Z,2024-05-20T06:30:00+02:00,131.37
2024-05-20T04:45:00Z,2024-05-20T06:45:00+02:00,132.37
2024-05-20T05:00:00Z,2024-05-20T07:00:00+02:00,129.25
2024-05-20T05:15:00Z,2024-05-20T07:15:00+02:00,131.51
2024-05-20T05:30:00Z,2024-05-20T07:30:00+02:00,4.41
2024-05-20T05:45:00Z,2024-05-20T07:45:00+02:00,21.44
2024-05-20T06:00:00Z,2024-05-20T08:00:00+02:00,138.91
2024-05-20T06:15:00Z,2024-05-20T08:15:00+02:00,1.7
2024-05-20T06:30:00Z,2024-05-20T08:30:00+02:00,-3.51
2024-05-20T06:45:00Z,2024-05-20T08:45:00+02:00,-6.47
2024-05-20T07:00:00Z,2024-05-20T09:00:00+02:00,130.28
2024-05-20T07:15:00Z,2024-05-20T09:15:00+02:00,-6.39
2024-05-20T07:30:00Z,2024-05-20T09:30:00+02:00,-6.49
2024-05-20T07:45:00Z,2024-05-20T09:45:00+02:00,-17.6
2024-05-20T08:00:00Z,2024-05-20T10:00:00+02:00,-6.03
2024-05-20T08:15:00Z,2024-05-20T10:15:00+02:00,-5.73
2024-05-20T08:30:00Z,2024-05-20T10:30:00+02:00,-6.08
2024-05-20T08:45:00Z,2024-05-20T10:45:00+02:00,-35.63
2024-05-20T09:00:00Z,2024-05-20T11:00:00+02:00,105.57
2024-05-20T09:15:00Z,2024-05-20T11:15:00+02:00,2.43
2024-05-20T09:30:00Z,2024-05-20T11:30:00+02:00,103.88
2024-05-20T09:45:00Z,2024-05-20T11:45:00+02:00,-35.54
2024-05-20T10:00:00Z,2024-05-20T12:00:00+02:00,104.37
2024-05-20T10:15:00Z,2024-05-20T12:15:00+02:00,101.21
2024-05-20T10:30:00Z,2024-05-20T12:30:00+02:00,104.45
2024-05-20T10:45:00Z,2024-05-20T12:45:00+02:00,-31.99
2024-05-20T11:00:00Z,2024-05-20T13:00:00+02:00,-14.83
2024-05-20T11:15:00Z,2024-05-20T13:15:00+02:00,-34.53
2024-05-20T11:30:00Z,2024-05-20T13:30:00+02:00,-13.28
2024-05-20T11:45:00Z,2024-05-20T13:45:00+02:00,-3.23
2024-05-20T12:00:00Z,2024-05-20T14:00:00+02:00,-16.02
2024-05-20T12:15:00Z,2024-05-20T14:15:00+02:00,-3.71
2024-05-20T12:30:00Z,2024-05-20T14:30:00+02:00,5.75
2024-05-20T12:45:00Z,2024-05-20T14:45:00+02:00,100.95
2024-05-20T13:00:00Z,2024-05-20T15:00:00+02:00,105.21
2024-05-20T13:15:00Z,2024-05-20T15:15:00+02:00,100.93
2024-05-20T13:30:00Z,2024-05-20T15:30:00+02:00,107.54
2024-05-20T13:45:00Z,2024-05-20T15:45:00+02:00,106.53
2024-05-20T14:00:00Z,2024-05-20T16:00:00+02:00,-63.08
2024-05-20T14:15:00Z,2024-05-20T16:15:00+02:00,102.15
2024-05-20T14:30:00Z,2024-05-20T16:30:00+02:00,-17.84
2024-05-20T14:45:00Z,2024-05-20T16:45:00+02:00,117.26
2024-05-20T15:00:00Z,2024-05-20T17:00:00+02:00,-55.97
2024-05-20T15:15:00Z,2024-05-20T17:15:00+02:00,-43.05
2024-05-20T15:30:00Z,2024-05-20T17:30:00+02:00,-43.26
2024-05-20T15:45:00Z,2024-05-20T17:45:00+02:00,-51.96
2024-05-20T16:00:00Z,2024-05-20T18:00:00+02:00,140.14
2024-05-20T16:15:00Z,2024-05-20T18:15:00+02:00,152.58
2024-05-20T16:30:00Z,2024-05-20T18:30:00+02:00,135.17
2024-05-20T16:45:00Z,2024-05-20T18:45:00+02:00,225.16
2024-05-20T17:00:00Z,2024-05-20T19:00:00+02:00,-31.25
2024-05-20T17:15:00Z,2024-05-20T19:15:00+02:00,-44.43
2024-05-20T17:30:00Z,2024-05-20T19:30:00+02:00,32.3
2024-05-20T17:45:00Z,2024-05-20T19:45:00+02:00,392.94
2024-05-20T18:00:00Z,2024-05-20T20:00:00+02:00,-14.14
2024-05-20T18:15:00Z,2024-05-20T20:15:00+02:00,112.62
